UKPMSSection,SectionDescription,Region,Site,RoadType,RoadName,Length,Ward,StartNode,EndNode,StartNodeEasting,StartNodeNorthing,EndNodeEasting,EndNodeNorthing,StartNodeLat,StartNodeLong,EndNodeLat,EndNodeLong
010/01470/030,"B1318 Great North Road Northbound - Blue House R/bt to bullnose",017,01470,"B Road","GREAT NORTH ROAD",108,"West Gosforth",B1318-0155,B1318-0160,424637,566829,424617,566935,54.995358642474,-1.6148637256795,54.996312256113,-1.6151672501683
010/01470/035,"B1318 Great North Road Southbound - bullnose to Blue House R/bt",017,01470,"B Road","GREAT NORTH ROAD",107,"East Gosforth",B1318-0165,B1318-0170,424625,566937,424649,566833,54.996329834537,-1.6150420188099,54.995393996627,-1.6146757967492
024/03794/105,"B6324 Stamfordham Road - Boundary (Callerton Lane End) to Newbiggin Lane R/bt",026,03794,"B Road","STAMFORDHAM ROAD",4050,Woolsington,B6324-0005,B6324-0010,416022,569038,419604,567335,55.01556296554,-1.7494115995977,55.00012972142,-1.6935056902671
024/03794/106,"B6324 Stamfordham Road - Newbiggin Lane R/bt",026,03794,"B Road","STAMFORDHAM ROAD",54,Woolsington,B6324-0010,B6324-0010,419604,567335,419604,567335,55.00012972142,-1.6935056902671,55.00012972142,-1.6935056902671
024/03794/107,"B6324 Stamfordham Road - Newbiggin Lane R/bt to Bullnose",026,03794,"B Road","STAMFORDHAM ROAD",836,Woolsington,B6324-0015,B6324-0020,419619,567327,420348,566938,55.000057233756,-1.6932717283796,54.996531993916,-1.6819022130982
024/03794/108,"B6324 Stamfordham Road Eastbound - Bullnose to West Denton Way R/bt",026,03794,"B Road","STAMFORDHAM ROAD",76,Woolsington,B6324-0025,B6324-0030,420351,566941,420412,566898,54.996558832553,-1.6818551019647,54.9961698907,-1.6809045788049
024/03794/116,"B6324 Stamfordham Road Westbound -  West Denton Way R/bt to Bullnose",026,03794,"B Road","STAMFORDHAM ROAD",72,Woolsington,B6324-0035,B6324-0040,420393,566881,420346,566934,54.996017888847,-1.6812028068776,54.996496127309,-1.6819337626551
024/03794/109,"B6324 Stamfordham Road - West Denton Way R/bt",026,03794,"B Road","STAMFORDHAM ROAD",128,Woolsington,B6324-0045,B6324-0045,420399,566892,420399,566892,54.996116500994,-1.6811082284829,54.996116500994,-1.6811082284829
017/01672/005,"B6528 Hexham Road - Boundary (gable house no.262) to B6528/A6085 Ponteland Road R/bt",013,01672,"B Road","HEXHAM ROAD",1211,Newburn,B6528-0005,B6528-0010,414585,566874,415796,566853,54.996158997992,-1.7719967940428,54.99593331956,-1.7530669187343
017/01672/006,"B6528 Hexham Road - B6528/A6085 Ponteland Road R/bt to B6528/A69 R/bt",013,01672,"B Road","HEXHAM ROAD",2839,Newburn,B6528-0015,B6528-0020,415842,566855,418486,565970,54.995949832293,-1.7523477143675,54.987905084011,-1.7110727003118
017/01672/007,"B6528 Hexham Road - B6528/A69 R/bt",013,01672,"B Road","HEXHAM ROAD",315,Denton,B6528-0020,B6528-0020,418486,565970,418486,565970,54.987905084011,-1.7110727003118,54.987905084011,-1.7110727003118
003/02922/105,"B1312 Shields Road -  A193 Millers Road/A188 Chillingham Road R/bt to Shields Road (003/02922/107)",018,02922,"B Road","SHIELDS ROAD",272,"South Heaton",B1312-0005,B1312-0010,427318,565179,427297,564912,54.980390231923,-1.5731118005808,54.977991853847,-1.5734653860824
022/03273/005,"B1313 Welbeck Road - Bothal Street R/bt to Roman Avenue R/bt",020,03273,"B Road","WELBECK ROAD",702,Byker,B1314-0005,B1314-0010,427775,563708,427598,564397,54.967145084584,-1.5661132031358,54.973346965822,-1.5688117923344
022/03273/006,"B1313 Welbeck Road - Roman Avenue R/bt",020,03273,"B Road","WELBECK ROAD",55,Byker,B1314-0010,B1314-0010,427598,564397,427598,564397,54.973346965822,-1.5688117923344,54.973346965822,-1.5688117923344
022/03273/007,"B1313 Welbeck Road - Roman Avenue R/bt to Bath Street R/bt",020,03273,"B Road","WELBECK ROAD",1236,Byker,B1314-0015,B1314-0020,428317,564482,429500,564837,54.974070519631,-1.5575701839761,54.977192258827,-1.5390508944616
003/00392/005,"B1314 Bothal Street - Welbeck Rd R/bt",003,00392,"B Road","BOTHAL STREET",42,Byker,B1314-0105,B1314-0105,427594,564410,427594,564410,54.973464018397,-1.5688730344301,54.973464018397,-1.5688730344301
003/00392/006,"B1314 Bothal Street - Welbeck Rd R/bt to Conyers Road",003,00392,"B Road","BOTHAL STREET",212,Byker,B1314-0105,B1314-0205,427594,564410,427573,564620,54.973464018397,-1.5688730344301,54.975352451475,-1.5691809242986
007/01180/005,"B1311 Elswick Road - Beech Street to Grainger Park Road R/bt",008,01180,"B Road","ELSWICK ROAD",375,"Benwell and Scotswood",B1311-0305,B1311-0310,422201,563957,422565,563871,54.969662329431,-1.6531660899781,54.968873090943,-1.6474864073991
007/01180/006,"B1311 Elswick Road - Grainger Park Road R/bt",008,01180,"B Road","ELSWICK ROAD",49,Elswick,B1311-0310,B1311-0310,422565,563871,422565,563871,54.968873090943,-1.6474864073991,54.968873090943,-1.6474864073991
007/01180/007,"B1311 Elswick Road - Grainger Park Road R/bt to Elswick Row R/bt",008,01180,"B Road","ELSWICK ROAD",1122,Elswick,B1311-0315,B1311-0320,422581,563870,423644,564054,54.96886337916,-1.6472365371915,54.970467704265,-1.6306154075316
007/01180/008,"B1311 Elswick Road - Elswick Row R/bt",008,01180,"B Road","ELSWICK ROAD",44,Elswick,B1311-0320,B1311-0320,423644,564054,423644,564054,54.970467704265,-1.6306154075316,54.970467704265,-1.6306154075316
007/01180/009,"B1311 Elswick Road - Elswick Row R/bt to A186 Westgate Road",008,01180,"B Road","ELSWICK ROAD",205,Elswick,B1311-0325,B1311-0405,423655,564061,423818,564185,54.970530091782,-1.6304429835394,54.971636724989,-1.627886226517
001/00154/005,"B1305 Atkinson Road - Adelaide Terrace to Buddle Road R/bt",001,00154,"B Road","ATKINSON ROAD",493,"Benwell and Scotswood",B1311-0205,B1305-0205,421825,564090,421632,563660,54.970874222435,-1.6590298875004,54.967018180805,-1.6620774943537
001/00154/006,"B1305 Atkinson Road - Buddle Road R/bt",001,00154,"B Road","ATKINSON ROAD",42,"Benwell and Scotswood",B1305-0205,B1305-0205,421632,563660,421632,563660,54.967018180805,-1.6620774943537,54.967018180805,-1.6620774943537
001/00154/007,"B1305 Atkinson Road - Buddle Road R/bt to Whitehouse Road",001,00154,"B Road","ATKINSON ROAD",138,"Benwell and Scotswood",B1305-0210,B1305-0305,421629,563648,421526,563601,54.966910465661,-1.6621252628484,54.966492530438,-1.6637377618395
009/03169/005,"B1305 Two Ball Lonnen - Stamfordham Road R/bt to Cedar Road R/bt",002,03169,"B Road","TWO BALL LONNEN",1027,Blakelaw,B1305-0005,B1305-0010,421965,566165,421426,565296,54.989516277275,-1.6566836458523,54.981729980594,-1.6651731448619
009/03169/006,"B1305 Two Ball Lonnen - Cedar Road R/bt",002,03169,"B Road","TWO BALL LONNEN",39,Fenham,B1305-0010,B1305-0010,421426,565296,421426,565296,54.981729980594,-1.6651731448619,54.981729980594,-1.6651731448619
009/03169/007,"B1305 Two Ball Lonnen - Cedar Road R/bt to A186 West Road R/bt",002,03169,"B Road","TWO BALL LONNEN",367,Fenham,B1305-0015,B1305-0020,421422,565285,421272,564950,54.981631294604,-1.665236474716,54.978627045003,-1.6676053660901
018/02878/005,"B1307 Sandyford Road - St.Mary's Place to Civic Centre R/bt",019,02878,"B Road","SANDYFORD ROAD",174,"South Jesmond",B1307-0505,B1307-0510,425091,564914,425094,565088,54.978125811311,-1.6079345567878,54.979689405143,-1.6078724422788
018/02878/006,"B1307 Sandyford Road - Civic Centre R/bt",019,02878,"B Road","SANDYFORD ROAD",54,"South Jesmond",B1307-0510,B1307-0510,425094,565088,425094,565088,54.979689405143,-1.6078724422788,54.979689405143,-1.6078724422788
018/02878/007,"B1307 Sandyford Road Eastbound - Civic Centre R/bt to Link Road R/bt",019,02878,"B Road","SANDYFORD ROAD",70,"South Jesmond",B1307-0515,B1307-0520,425090,565104,425130,565157,54.979833399231,-1.6079335449438,54.980307696063,-1.6073038565538
018/02878/009,"B1307 Sandyford Road Westbound - Link Road R/bt to Civic Centre R/bt",019,02878,"B Road","SANDYFORD ROAD",61,"South Jesmond",B1307-0525,B1307-0530,425138,565144,425101,565099,54.980190460957,-1.6071799877278,54.979787909917,-1.6077620970312
018/02878/008,"B1307 Sandyford Road - Link Road R/bt",019,02878,"B Road","SANDYFORD ROAD",61,"South Jesmond",B1307-0535,B1307-0535,425132,565149,425132,565149,54.980235698872,-1.6072733059384,54.980235698872,-1.6072733059384
018/02878/010,"B1307 Sandyford Road Eastbound -Link Road R/bt to Osborne Terrace R/bt",019,02878,"B Road","SANDYFORD ROAD",305,"South Jesmond",B1307-0540,B1307-0545,425148,565159,425440,565229,54.980324761803,-1.607022409801,54.980939027957,-1.6024533503619
018/02878/015,"B1307 Sandyford Road Westbound - Osborne Terrace R/bt to Link Road R/bt",019,02878,"B Road","SANDYFORD ROAD",308,"South Jesmond",B1307-0550,B1307-0555,425442,565218,425147,565147,54.980840068475,-1.6024230743665,54.98021696784,-1.607039089226
018/02878/011,"B1307 Sandyford Road - Osborne Terrace R/bt",019,02878,"B Road","SANDYFORD ROAD",47,"South Jesmond",B1307-0560,B1307-0560,425439,565222,425439,565222,54.980876169807,-1.6024695983253,54.980876169807,-1.6024695983253
018/02878/016,"B1307 Sandyford Road - Osborne Terrace R/bt to Portland Terrace Junction",019,02878,"B Road","SANDYFORD ROAD",121,"South Jesmond",B1307-0565,B1600-1205,425453,565225,425570,565253,54.980902415775,-1.6022505623432,54.981148060792,-1.600419774871
018/02878/020,"B1307 Sandyford Road - Portland Terrace Junction to Jesmond Road Junction",019,02878,"B Road","SANDYFORD ROAD",565,"South Jesmond",B1600-1205,A1058-0120,425570,565253,425886,565692,54.981148060792,-1.600419774871,54.985077042182,-1.5954421356115
023/00762/010,"B1600 Close - Eastbound R/bt under High Level Bridge to Swingbridge",024,00762,"B Road",CLOSE,68,"Westgate (City Centre)",B1600-0210,B1600-0215,425087,563781,425145,563816,54.967943686561,-1.6080962198544,54.96825531065,-1.6071871104904
023/00762/015,"B1600 Close - Westbound Swingbridge to R/bt under High Level Bridge",024,00762,"B Road",CLOSE,67,"Westgate (City Centre)",B1600-0220,B1600-0225,425149,563809,425102,563764,54.96819219944,-1.6071252384738,54.967790151347,-1.6078633874332
023/00762/006,"B1600 Close - R/bt under High Level Bridge",024,00762,"B Road",CLOSE,139,"Westgate (City Centre)",B1600-0205,B1600-0205,425055,563754,425055,563754,54.967702645734,-1.6085984633488,54.967702645734,-1.6085984633488
018/02219/005,"B1600 Milkmarket - Quayside junction north-west to City Road lower level",016,02219,"B Road","MILK MARKET",67,Ouseburn,B1600-0505,A186-0735,425598,564070,425535,564092,54.970514959337,-1.6000878981689,54.970715906383,-1.6010701475756
018/02592/004,"B1600 Portland Road - Warwick Street R/bt",016,02592,"B Road","PORTLAND ROAD",35,"South Jesmond",B1600-1105,B1600-1105,425757,564983,425757,564983,54.978711929739,-1.5975218939911,54.978711929739,-1.5975218939911
018/02592/005,"B1600 Portland Road - Warwick Street R/bt to Sandyford Road",016,02592,"B Road","PORTLAND ROAD",328,"South Jesmond",B1600-1105,B1600-1205,425757,564983,425570,565253,54.978711929739,-1.5975218939911,54.981148060792,-1.600419774871
016/00729/005,"B1318 Claremont Road - North Terrace R/bt to Queen Victoria Road R/bt",024,00729,"B Road","CLAREMONT ROAD",244,"Westgate (City Centre)",B1318-0005,B1318-0010,424414,565410,424630,565297,54.982617023056,-1.618470652592,54.981590853837,-1.6151049161756
016/00729/006,"B1318 Claremont Road - Queen Victoria Road R/bt",024,00729,"B Road","CLAREMONT ROAD",69,"Westgate (City Centre)",B1318-0010,B1318-0010,424630,565297,424630,565297,54.981590853837,-1.6151049161756,54.981590853837,-1.6151049161756
016/00729/007,"B1318 Claremont Road - Queen Victoria Road R/bt to Barrass Bridge",024,00729,"B Road","CLAREMONT ROAD",343,"Westgate (City Centre)",B1318-0015,B1318-0105,424649,565286,424885,565046,54.98149105657,-1.6148089554748,54.979322433165,-1.6111419124515
020/01685/005,"B1318 Gosforth High Street - Moorfield to Church Road",022,01685,"B Road","HIGH STREET",900,"West Gosforth",B1318-0205,A191-0705,424546,567261,424422,568129,54.999245530371,-1.616249191999,55.007052357847,-1.6181136601223
020/01685/015,"B1318 Gosforth High Street Northbound - bullnose to Asda R/bt",022,01685,"B Road","HIGH STREET",293,"West Gosforth",B1318-0215,B1318-0220,424371,568406,424342,568697,55.009544259116,-1.6188875234349,55.012160896865,-1.6193162424566
020/01685/020,"B1318 Gosforth High Street Southbound - Asda R/bt to bullnose",022,01685,"B Road","HIGH STREET",293,"East Gosforth",B1318-0225,B1318-0230,424352,568699,424377,568407,55.012178381563,-1.6191596863004,55.00955295224,-1.618793612813
023/01329/005,"B1600 Forth Banks - Forth Street to Skinnerburn Road",024,01329,"B Road","FORTH BANKS",254,"Westgate (City Centre)",B1600-0005,B1600-0105,424504,563637,424712,563498,54.966678553626,-1.6172157985896,54.965419082116,-1.613978629584
023/00762/005,"B1600 Close - Skinnerburn Road to R/bt under High Level Bridge",024,00762,"B Road",CLOSE,431,"Westgate (City Centre)",B1600-0105,B1600-0205,424712,563498,425055,563754,54.965419082116,-1.613978629584,54.967702645734,-1.6085984633488
016/00729/004,"B1318 Claremont Road - North Terrace R/bt",024,00729,"B Road","CLAREMONT ROAD",61,Wingrove,B1318-0005,B1318-0005,424414,565410,424414,565410,54.982617023056,-1.618470652592,54.982617023056,-1.618470652592
023/02353/005,"B1307 Newgate Street - Grainger Street to bullnose (at St Andrew's Street)",024,02353,"B Road","NEWGATE STREET",305,"Westgate (City Centre)",B1307-0105,B1307-0110,424743,564160,424583,564384,54.971366978839,-1.613437268585,54.973387998427,-1.6159176940352
020/01685/010,"B1318 Gosforth High Street - Salter's Road to Bullnose (20m south Henry Street)",022,01685,"B Road","HIGH STREET",246,"West Gosforth",A191-0605,B1318-0210,424417,568164,424375,568407,55.007367148492,-1.6181888553324,55.009553050209,-1.6188248879481
023/04413/005,"B1307 High Level Bridge - Westgate Road to Gateshead side of Bridge (Hudson Street)",024,04413,"B Road","HIGH LEVEL BRIDGE",503,"Westgate (City Centre)",A186-0125,B1307-0005,424995,563897,425292,563494,54.968990807566,-1.6095232746511,54.965354040878,-1.6049191518071
003/02922/107,"B1312 Shields Road - Fossway/Shields Road Bypass R/bt west to Morrisons R/bt",018,02922,"B Road","SHIELDS ROAD",812,"South Heaton",B1312-0015,B1312-0020,427347,564894,426568,564713,54.9778273458,-1.5726858433118,54.976242846144,-1.5848746300825
003/02922/110,"B1312 Shields Road - Morrisons R/bt",018,02922,"B Road","SHIELDS ROAD",65,"South Heaton",B1312-0020,B1312-0020,426568,564713,426568,564713,54.976242846144,-1.5848746300825,54.976242846144,-1.5848746300825
003/02922/115,"B1312 Shields Road - Morrisons R/bt to Byker Bridge R/bt southbound",018,02922,"B Road","SHIELDS ROAD",71,"South Heaton",B1312-0025,B1312-0030,426567,564703,426542,564638,54.976153029282,-1.5848911816674,54.975570205428,-1.5852878146224
003/02922/120,"B1312 Shields Road - Byker Bridge R/bt to Morrisons R/bt northbound",018,02922,"B Road","SHIELDS ROAD",63,"South Heaton",B1312-0035,B1312-0040,426529,564647,426558,564700,54.975651780948,-1.5854900973815,54.976126548037,-1.5850320803818
023/02869/005,"B1600 Sandhill  - Swing Bridge to Dean Street / Quayside junction",024,02869,"B Road",SANDHILL,81,"Westgate (City Centre)",B1600-0305,B1600-0405,425146,563814,425212,563860,54.968237286087,-1.6071716643934,54.968647356176,-1.6061366011056
018/02632/005,"B1600 Quayside - Dean Street / Quayside junction to Milkmarket/Sandgate  junction",016,02632,"B Road",QUAYSIDE,486,Ouseburn,B1600-0405,B1600-0505,425212,563860,425598,564070,54.968647356176,-1.6061366011056,54.970514959337,-1.6000878981689
018/02219/006,"B1600 Milkmarket - Quayside junction north-east to City Road upper level",016,02219,"B Road","MILK MARKET",197,Ouseburn,B1600-0505,B1600-0510,425598,564070,425735,564195,54.970514959337,-1.6000878981689,54.971631283476,-1.5979364135126
010/01470/060,"B1318 Great North Road Southbound - Gosforth Park Link (from start of hatched area to end of",017,01470,"B Road","GREAT NORTH ROAD",356,Parklands,B1318-0390,B1318-0395,424144,571053,424181,570702,55.033343892398,-1.6222136209461,55.030187665679,-1.6216644065667
010/01470/055,"B1318 Great North Road Northbound - Gosforth Park Link (from start of slip to end of hatched",017,01470,"B Road","GREAT NORTH ROAD",560,Parklands,B1318-0380,B1318-0385,424180,570622,424139,571053,55.029468755991,-1.6216868245366,55.033344135176,-1.6222918551298
010/01470/065,"B1318 Great North Road Northbound - Gosforth Park Link - (slip from section 055 to 060)",017,01470,"B Road","GREAT NORTH ROAD",24,Parklands,B1318-0400,B1318-0405,424117,570995,424138,570986,55.032823958246,-1.6226409837124,55.032742056411,-1.6223131650985
010/01470/070,"B1318 Great North Road - Gosforth Park Link (from end section 055 to A1056 R/bt)",017,01470,"B Road","GREAT NORTH ROAD",251,Parklands,B1318-0410,B1318-0415,424141,571053,424160,571303,55.033344038071,-1.6222605614562,55.035589858263,-1.6219421193513
023/00340/005,"B1307 Bigg Market - Grainger Street to Pudding Chare",024,00340,"B Road","BIGG MARKET",82,"Westgate (City Centre)",B1307-0105,B1307-0205,424743,564160,424815,564123,54.971366978839,-1.613437268585,54.971030877646,-1.6123156357799
023/01503/005,"B1307 Groat Market - Pudding Chare to Collingwood Street",024,01503,"B Road","GROAT MARKET",150,"Westgate (City Centre)",B1307-0205,A186-0305,424815,564123,424923,564021,54.971030877646,-1.6123156357799,54.970108808402,-1.6106372642213
016/00790/005,"B1307 College Street - St. Mary's Place to Durant Road",019,00790,"B Road","COLLEGE STREET",246,"South Jesmond",B1307-0605,B1307-0610,425048,564893,425128,564662,54.977939247165,-1.6086082817865,54.97585921191,-1.6073785163712
016/02839/005,"B1307 St. Mary's Place - Barras Bridge to Sandyford Road",019,02839,"B Road","ST MARYS PLACE",283,"South Jesmond",B1307-0405,B1307-0505,424825,564888,425091,564914,54.977905473559,-1.6120931494128,54.978125811311,-1.6079345567878
016/01368/105,"B1311 Gallowgate - St James Boulevard junction to Percy Street",024,01368,"B Road",GALLOWGATE,259,"Westgate (City Centre)",B1311-0505,B1311-0510,424348,564393,424593,564462,54.973480420116,-1.619588455159,54.974088495341,-1.6157547664262
023/02353/010,"B1307 Newgate Street - Northbound Bullnose to Gallowgate junction",024,02353,"B Road","NEWGATE STREET",78,"Westgate (City Centre)",B1307-0115,B1311-0510,424580,564385,424593,564462,54.973397133477,-1.6159644788041,54.974088495341,-1.6157547664262
023/02353/015,"B1307 Newgate Street - Southbound Gallowgate junction to Bullnose",024,02353,"B Road","NEWGATE STREET",80,"Westgate (City Centre)",B1307-0120,B1307-0125,424604,564462,424586,564384,54.974087952307,-1.615582904856,54.973387850415,-1.6158708235122
016/02552/005,"B1307 Percy Street - Northbound Gallowgate junction to Bullnose",024,02552,"B Road","PERCY STREET",72,"Westgate (City Centre)",B1311-0510,B1307-0305,424593,564462,424611,564532,54.974088495341,-1.6157547664262,54.974716700435,-1.6154675276419
016/02552/010,"B1307 Percy Street - Southbound Bullnose to Gallowgate R/bt",024,02552,"B Road","PERCY STREET",69,"Westgate (City Centre)",B1307-0310,B1307-0120,424619,564530,424604,564462,54.974698331119,-1.6153427072569,54.974087952307,-1.615582904856
016/02552/015,"B1307 Percy Street - Bullnose to St. Mary's Place",024,02552,"B Road","PERCY STREET",411,"Westgate (City Centre)",B1307-0315,B1307-0320,424615,564531,424803,564895,54.974707515793,-1.6154051174351,54.977969478618,-1.6124362991269
016/02552/020,"B1307 Percy Street - Northbound St. Mary's Place to Claremont Road",024,02552,"B Road","PERCY STREET",172,"Westgate (City Centre)",B1307-0320,B1318-0105,424803,564895,424885,565046,54.977969478618,-1.6124362991269,54.979322433165,-1.6111419124515
017/02583/205,"B6918 Ponteland Road - Black Callerton Lane R/bt to Tudor Way R/bt",011,02583,"B Road","PONTELAND ROAD",2635,Woolsington,B6918-0015,B6918-0020,419197,570512,420944,568649,55.028697518387,-1.6996554219745,55.011884148571,-1.6724599248662
017/02583/201,"B6918 Ponteland Road - Airport R/bt to Black Callerton Lane R/bt",011,02583,"B Road","PONTELAND ROAD",1226,Woolsington,B6918-0005,B6918-0010,418333,571368,419188,570520,55.036423043748,-1.7131178957621,55.028769762169,-1.6997956909573
017/02583/203,"B6918 Ponteland Road - Black Callerton Lane R/bt",011,02583,"B Road","PONTELAND ROAD",44,Woolsington,B6918-0010,B6918-0010,419188,570520,419188,570520,55.028769762169,-1.6997956909573,55.028769762169,-1.6997956909573
018/03029/010,"B1600 Stoddart Street - Union Street (commencement of one-way street) to Newbridge Street",016,03029,"B Road","STODDART STREET",118,Ouseburn,B1600-1010,A193-0405,425864,564647,425916,564540,54.975686744471,-1.5958802872639,54.974722430115,-1.5950774960242
016/00729/105,"C116 Claremont Road - North Terrace / N.W.Radial R/bt to Mary Magdalene Hospital / Bungalows",024,00729,"C Road","CLAREMONT ROAD",811,Wingrove,C116-0305,C116-0310,424398,565415,423675,565779,54.982662742217,-1.6187202602924,54.985968917913,-1.6299885903771
